identifier,cluster
Q7TNI7,2742
Q96PD4,2742
Q5BJ95,2742
Q2F5L3,2743
P37291,2743
O13426,2743
Q94C74,2743
Q84WV0,2743
P37292,2743
O23254,2743
Q8I566,2743
Q6Q0C1,2744
Q6IS41,2744
P08159,2745
Q1PCB1,2746
P19123,2747
P02585,2747
P63316,2747
P87074,2748
Q99MX1,2749
P64524,2750
Q9ZW85,2751
Q9ZW84,2751
Q9LYT7,2751
Q86VY4,2752
O23627,2753
Q382V9,2754
O44783,2755
P55065,2756
P55058,2756
Q08188,2757
Q08189,2757
Q9JKC0,2758
O00175,2758
Q5SHZ8,2759
Q94AH8,2760
P82476,2761
P9WP31,2762
O09172,2763
P48508,2763
P48507,2763
Q99109,2764
Q06598,2765
O15232,2766
Q9NRB3,2767
Q9UUG5,2768
Q9Y0I1,2769
Q8NCH0,2770
P08461,2771
Q8BMF4,2771
P28061,2772
P39966,2773
Q09173,2773
P34221,2773
P50275,2774
A6NHL2,2775
P06606,2775
P32255,2775
P04688,2775
Q2HJ86,2775
P05214,2775
Q9NY65,2775
P68365,2775
P06604,2775
P34690,2775
B9DHQ0,2775
P06605,2775
Q40832,2775
Q32KN8,2775
Q6PEY2,2775
Q3ZCJ7,2775
Q5R1W4,2775
P02550,2775
O22347,2775
P09204,2775
P91910,2775
P14640,2775
P68366,2775
P04689,2775
P06603,2775
Q9JJZ2,2775
Q9FT36,2775
P68360,2775
P22275,2775
P24633,2775
P41383,2775
P09734,2775
Q9BQE3,2775
B9DGT7,2775
Q6AYZ1,2775
P09205,2775
Q6AY56,2775
P29511,2775
P87066,2775
P14641,2775
P09733,2775
P32366,2776
P21855,2777
P21854,2777
Q8TED9,2778
Q32RG1,2779
Q8MA11,2779
Q32RM8,2780
Q32RU7,2781
Q32RY3,2782
Q331T6,2783
Q331T8,2784
Q336P2,2785
A2ZAI7,2785
Q336V8,2786
Q35127,2787
Q38156,2788
Q38199,2789
P03015,2789
P03014,2789
P10311,2789
P21703,2789
P06693,2789
Q02869,2789
P03013,2789
Q38442,2790
Q38617,2791
Q38741,2792
P93015,2792
Q9S758,2792
Q9S7A9,2792
Q38740,2792
Q38840,2793
Q9SZJ6,2793
Q9SI38,2793
A2RVQ5,2793
Q84NC5,2793
Q6VAM4,2793
Q6EP49,2793
Q6Z6W2,2793
Q38Q39,2794
Q9FJ90,2794
Q9CAN9,2794
Q38YN3,2795
Q03R49,2795
Q03AZ5,2795
B3WC74,2795
Q03ES2,2795
Q03VG8,2795
B1MXB4,2795
Q835H3,2795
A0AHX3,2795
B8DI00,2795
C1L2D7,2795
Q720J7,2795
Q8Y7P1,2795
Q92CH6,2795
Q1WT38,2795
Q88V16,2795
Q39601,2796
Q05153,2796
Q9LGR0,2796
Q9LEF5,2796
Q65WY8,2796
Q39VQ1,2797
P61608,2797
A5GAQ4,2797
C6DZY8,2797
B5EA68,2797
P61609,2797
Q39WD1,2798
A1AV29,2798
Q74EG5,2798
Q3A3S5,2799
Q3ABA7,2800
Q3ABL2,2801
Q3ABL4,2802
Q3ABU1,2803
Q3ABX8,2804
B8G4I8,2804
A5V1E5,2804
A9WIH6,2804
A5FS25,2804
Q3Z9B2,2804
Q3ZZK5,2804
A5IJJ9,2804
Q9WZ45,2804
B9KZ87,2804
Q1AWE2,2804
C0ZAN2,2804
Q0AX14,2804
Q8RAN4,2804
Q2RHT5,2804
A4J535,2804
A5D3F9,2804
B8FQV7,2804
Q67Q99,2804
A4XJS1,2804
A9BIM4,2804
B2A5L6,2804
B7ICN6,2804
A6LLU8,2804
A7HNS2,2804
A8F3S6,2804
B8E2P3,2804
B5YFL3,2804
C0R1L6,2804
Q183P3,2804
A3DBU2,2804
A6TQM3,2804
A8MHI5,2804
B0S1J5,2804
B0TF68,2804
B8CXG4,2804
B8I1A2,2804
Q8RGS0,2804
Q3ACC4,2805
Q3ATX4,2806
A1BDQ5,2806
B3EM49,2806
A4SG85,2806
B3EFT6,2806
B4SCX5,2806
Q3B278,2806
Q8KF74,2806
B3QLI5,2806
B3QSH0,2806
O80722,2807
Q5MFV8,2807
Q10137,2808
P24280,2808
Q07337,2809
P10746,2810
A4Q9E5,2811
Q1ECV4,2811
Q9Y4R7,2811
B2GUB3,2811
Q8RY00,2812
Q8MIR4,2813
Q9DBL7,2813
Q13057,2813
P53846,2814
Q9UK96,2815
A6P6V9,2816
Q8GTB6,2816
Q93070,2817
G1UBC2,2818
P16661,2819
P30440,2820
P02918,2821
O49500,2822
Q9ZQF9,2822
Q99942,2823
O35445,2823
Q96GF1,2823
P31317,2824
P05150,2824
Q24317,2825
Q93WE4,2826
P30870,2827
P00876,2828
P00875,2828
O85040,2828
P22849,2828
P00880,2828
P06292,2828
P04717,2828
P25079,2828
P0C511,2828
P27064,2828
P27065,2828
P04992,2828
P11383,2828
P22859,2828
P00879,2828
P00877,2828
Q06817,2829
Q10179,2829
P38088,2829
Q62L02,2830
Q8Z9U1,2830
Q2P9J6,2830
Q5EU90,2830
Q8IDM6,2831
Q8N4Y2,2832
Q30W70,2833
P95748,2834
Q61152,2835
Q99952,2835
Q14166,2836
Q15012,2837
P21760,2838
P54244,2839
Q8TEB1,2840
P78539,2841
Q00582,2842
P56383,2843
P48201,2843
P07926,2843
P17605,2843
Q06055,2843
Q06646,2843
P32876,2843
P05496,2843
Q9CR84,2843
Q06056,2843
P56384,2843
P13035,2844
Q9NQG6,2845
Q8BGV8,2845
Q96TU3,2846
P49424,2847
P43322,2848
Q05199,2848
Q02297,2848
Q6DR98,2848
P41855,2849
P48974,2850
P47901,2850
Q9WU02,2850
P30560,2850
Q62463,2850
P37288,2850
P97926,2850
P30559,2850
P70536,2850
Q9BWQ6,2851
Q96HY7,2852
Q9BXD5,2853
P04166,2854
O43169,2854
O88554,2855
Q9UGN5,2855
O88559,2856
O00255,2856
Q0P5I0,2856
Q9WVR8,2856
A2SXS5,2856
O88846,2857
P78317,2857
Q9QZS2,2857
O88873,2858
Q9UKD1,2858
P58929,2858
O89091,2859
O08876,2859
Q13118,2859
O94364,2860
O94395,2861
O94459,2862
O94529,2863
O94580,2864
O94623,2865
O94720,2866
O95125,2867
O95159,2868
O95231,2869
O95361,2870
Q99PP9,2870
Q5R760,2870
O95365,2871
Q9QZ48,2871
O88939,2871
O93567,2871
O95551,2872
A7YWI9,2872
F1NW29,2872
Q5XJA0,2872
Q3T1H5,2872
Q9JJX7,2872
A5D8M0,2872
Q28FQ5,2872
O95644,2873
O88942,2873
P98201,2873
O77638,2873
O95786,2874
Q6Q899,2874
O95947,2875
P70327,2875
D3ZJK7,2875
A1YF56,2875
E1BEA8,2875
Q8AV66,2875
Q66JL1,2875
O96006,2876
O97101,2877
P00573,2878
P07659,2878
P18147,2878
P01129,2879
P20267,2880
P21952,2880
Q03052,2880
P79746,2880
Q90482,2880
Q4QQQ7,2880
P31363,2880
Q561L5,2880
P20271,2881
P20293,2882
O15178,2882
P24781,2882
Q07998,2882
Q9GL27,2882
P79777,2882
Q99ME7,2882
O60806,2882
P79778,2882
Q5XNS0,2882
Q25113,2882
Q9U903,2882
P80492,2882
Q17134,2882
P20385,2883
P20436,2884
P20457,2885
P20945,2886
E9RD40,2886
P21192,2887
P21228,2888
P21407,2889
P21514,2890
P21580,2891
Q4R8W3,2891
Q60769,2891
P21603,2892
O57187,2892
A0A7H0DN39,2892
P21082,2892
P33796,2892
Q9J5C0,2892
P21677,2893
P15806,2893
P98180,2893
P15923,2893
Q01978,2893
P21935,2894
Q96706,2894
Q06661,2894
P03564,2894
P0CK41,2894
P21945,2894
P27268,2894
Q06927,2894
P21957,2895
P22134,2896
P22149,2897
P22192,2898
P22216,2899
P22227,2900
Q96MM3,2900
P22260,2901
Q8PQ45,2901
B2SL05,2901
P22265,2902
P22336,2903
P22492,2904
P06348,2904
P40286,2904
P43275,2904
D4A3K5,2904
P16401,2904
D3ZBN0,2904
P02253,2904
P10412,2904
P15864,2904
P15865,2904
P16402,2904
P16403,2904
P43274,2904
P43276,2904
P43277,2904
A7MAZ5,2904
P02252,2904
Q02539,2904
G3N131,2904
Q07133,2904
P06349,2904
P22711,2905
P22807,2906
P22808,2907
P22810,2908
P22813,2909
P22814,2910
P22816,2911
P22936,2912
P22980,2913
Q17295,2913
P22997,2914
P23023,2915
P23025,2916
Q64267,2916
P27088,2916
P27089,2916
P23179,2917
P23475,2918
O93257,2918
P12956,2918
P23484,2919
P23497,2920
P23511,2921
P18576,2921
P23708,2921
Q5E9S2,2921
P23611,2922
Q02556,2922
Q90871,2922
P39792,2923
P39875,2924
P39900,2925
Q63341,2925
P34960,2925
P39943,2926
P39956,2927
P39964,2928
P39985,2929
P40028,2930
P40059,2931
P40068,2932
P40090,2933
P40096,2934
P40193,2935
P40384,2936
P40466,2937
P40535,2938
P40562,2939
A6ZVS0,2939
A7TSV4,2939
Q6CQX2,2939
P40573,2940
P40685,2941
P40791,2942
P40847,2943
P40917,2944
P40923,2945
P40969,2946
P40992,2947
P41046,2948
P41073,2949
P41151,2950
Q40152,2950
P41153,2950
Q9LQM7,2950
Q84T61,2950
P41159,2951
P41160,2951
P50596,2951
Q28504,2951
Q29406,2951
Q9N2C1,2951
P50595,2951
Q9TU09,2951
Q257X2,2951
Q5J732,2951
O02720,2951
Q95189,2951
Q9XSW9,2951
Q706D0,2951
O42164,2951
Q706D1,2951
O02750,2951
Q28603,2951
P41163,2952
O00321,2952
P41164,2953
P50549,2953
Q2KIC2,2953
P43268,2953
P28322,2953
Q9CXC9,2953
P41161,2953
Q9PUQ1,2953
P41182,2954
P41183,2954
Q5ZM39,2954
P41389,2955
P29496,2955
P41410,2956
P32863,2956
F1Q8K0,2956
P70270,2956
Q92698,2956
O12944,2956
B4JCS7,2956
O76460,2956
B3MMA5,2956
B3NAN8,2956
B4GS98,2956
B4KHL5,2956
B4M9A8,2956
B4MX21,2956
B4NXB8,2956
Q29KH2,2956
P41412,2957
P41546,2958
P41813,2959
P41828,2960
P41829,2961
P41830,2962
P41846,2963
P41877,2964
P41894,2965
P41895,2966
P41896,2967
P41933,2968
P41934,2969
P41935,2970
P41936,2971
P41970,2972
P41971,2972
P42003,2973
Q02330,2973
Q15797,2973
P70340,2973
P97588,2973
Q1JQA2,2973
Q9I8V2,2973
Q9I962,2973
Q9I9P9,2973
O70436,2973
P84022,2973
P84023,2973
Q15796,2973
Q62432,2973
Q1W668,2973
Q5R7C0,2973
Q9JIW5,2973
O15198,2973
O54835,2973
Q9W7E7,2973
P97454,2973
Q5R6H7,2973
Q9R1V3,2973
Q56I99,2973
P42128,2974
P85037,2974
Q3UCQ1,2974
Q01167,2974
Q7ZX03,2974
P42229,2975
P42230,2975
P42231,2975
P42232,2975
P51692,2975
P52632,2975
Q62771,2975
Q95115,2975
Q9TUM3,2975
Q9TUZ0,2975
Q9TUZ1,2975
Q42410,2976
Q43386,2977
Q45EK2,2978
Q45KJ6,2979
Q6ZN17,2979
Q46731,2980
Q46864,2981
Q46901,2982
Q47152,2983
Q49AM1,2984
Q5XIE2,2984
Q8BKY8,2984
Q5R6G1,2984
Q4G2I2,2985
P27898,2985
Q4JC68,2986
Q4JF28,2987
Q764M6,2987
P70671,2987
Q14653,2987
Q4JM65,2988
Q6NSW7,2988
Q9H9S0,2988
A2T763,2988
Q3LTE0,2988
Q5TM84,2988
Q8N7R0,2988
Q5TM83,2988
Q80Z64,2988
Q4PFA5,2989
O74201,2989
P0CS16,2989
P52493,2989
Q4WLA7,2989
Q6C093,2989
Q6FR76,2989
Q75EB8,2989
P63146,2989
P25153,2989
P23566,2989
Q4VBD9,2990
Q9H116,2990
D3ZUU2,2990
Q4WJ81,2991
Q4WPF5,2992
Q500V9,2993
Q501J6,2994
Q52KI8,2995
Q5R5Q2,2995
Q8IYB3,2995
Q53H47,2996
Q53JF7,2997
Q53KK6,2998
Q54BD4,2999
Q54ER9,3000
Q06163,3001
Q06182,3002
Q1LZ75,3002
P07903,3002
P07992,3002
Q06253,3003
Q06259,3004
Q06335,3005
Q06481,3005
P15943,3005
Q06339,3006
Q06453,3007
Q06546,3008
Q00422,3008
Q06596,3009
Q06623,3010
Q06629,3011
Q06639,3012
Q06831,3013
Q06945,3013
Q06ZW3,3014
Q07243,3015
Q14872,3015
Q07279,3016
Q16621,3016
Q6AYT2,3016
Q5EAD3,3016
Q07342,3017
Q7T1R4,3017
Q91765,3017
O42097,3017
P84961,3017
P23512,3017
P35582,3017
P55317,3017
Q9Y261,3017
P32182,3017
P35583,3017
P32315,3017
Q6LD29,3017
Q8AWH1,3017
Q07442,3018
Q07457,3019
Q07666,3020
Q8ECH7,3021
Q8EIX3,3022
Q8GTS1,3023
Q8GUI6,3024
F4I6G4,3024
Q8GXL3,3025
Q8GYD2,3026
Q8GYY1,3027
Q8GZ38,3028
Q8GZB6,3029
Q8GZM7,3030
Q8H0T5,3031
Q8H0V5,3032
Q8H174,3033
Q8H1P9,3034
Q6R032,3034
Q8H1S7,3035
Q8H2D5,3036
Q8H3Q1,3037
Q8HZP6,3038
O77628,3038
P01100,3038
P12841,3038
O97930,3038
O88479,3038
P01101,3038
Q56TN0,3038
Q56TT7,3038
Q9Z2Q8,3038
P01102,3038
P29176,3038
P79702,3038
Q91496,3038
P53450,3038
P23050,3038
P11939,3038
Q8I7Z8,3039
Q8I8V0,3040
Q8IE47,3041
Q8IG69,3042
Q8IJX8,3043
Q8IN81,3044
Q8IRH5,3045
Q8ITW8,3046
Q8IUR6,3047
Q8CDG5,3047
Q8IVW6,3048
Q9Z1N7,3048
Q8IWS0,3049
Q9D4J7,3049
Q08DR0,3049
Q8JI10,3050
Q8NFW5,3050
Q91ZK4,3050
F1NEA7,3050
Q566X8,3050
Q8JIS6,3051
Q8JIT7,3052
Q8K019,3053
Q9NYF8,3053
Q8K0H5,3054
Q12962,3054
Q8K1A6,3055
Q6P1N0,3055
Q66HA5,3055
Q8K1J5,3056
Q5BJN8,3056
Q5RET9,3056
Q6IQ49,3056
Q8K1K9,3057
Q9BQA5,3057
Q2TBP2,3057
Q8K1L0,3058
Q02930,3058
Q8K1S5,3059
O14901,3059
Q8K2F8,3060
Q8ND56,3060
Q8K339,3061
O60870,3061
Q8K4J6,3062
Q969V6,3062
Q8K4Q6,3063
Q96FI4,3063
Q8KNP2,3064
A2BUV8,3065
A2BPD1,3065
A3PB53,3065
A8G2Y9,3065
Q31CK0,3065
Q7V2X4,3065
A9BDY5,3065
Q46H41,3065
A2C0H4,3065
Q7U4V2,3065
Q7V8Y5,3065
A2CEZ5,3066
A2CIR7,3067
Q9ZVC2,3067
Q2HW56,3067
A0A072VIM5,3067
Q2RAQ5,3067
Q2QXZ2,3067
Q9M1I7,3067
A2D635,3068
P31257,3068
Q9NYD6,3068
P28359,3068
P28358,3068
A2QJF9,3069
A7BJS7,3069
Q4WPQ8,3069
A1CHV7,3069
B0Y6K1,3069
B6HRH5,3069
A2QYD4,3070
A2RKP9,3071
A4VUQ8,3071
Q1J6H1,3071
Q1JGQ2,3071
Q1JLL7,3071
Q48TG2,3071
Q5XC26,3071
Q7ZAK7,3071
Q97QP2,3071
A2RED8,3071
A3CN22,3071
A8AXA5,3071
B1IBW3,3071
B4U2Z3,3071
B5XLN3,3071
B8ZQ39,3071
B9DUD2,3071
C0MBC3,3071
C0MFD9,3071
C1CKQ9,3071
O69155,3071
P67632,3071
Q02YZ4,3071
Q03KP9,3071
Q5LZT9,3071
Q5M4E9,3071
Q8P0Y8,3071
Q9CG78,3071
A2RNS2,3072
A2RQG7,3073
F4JU69,3073
A2RU54,3074
P43687,3074
A2SPZ6,3075
A3CT71,3075
B8GKX5,3075
A2SQC6,3076
B8GIA0,3076
A3CWV2,3076
A7IA59,3076
A2T7H5,3077
P18111,3077
P47902,3077
A2WW87,3078
Q0JIC2,3078
A2WZI4,3079
A2X0Q6,3080
A2YGR5,3080
Q5Z818,3080
A2X674,3081
Q0E0A6,3081
A4D9U3,3082
A4DA05,3083
A4FY19,3084
A6UNY0,3084
A6VFQ9,3084
A9AAX4,3084
Q6LYM1,3084
A6UVC4,3084
Q57635,3084
A4IFU8,3085
Q9H7T9,3085
E9Q6Z5,3085
D3ZUC4,3085
A4IWW8,3086
A0Q7L0,3086
A7NB34,3086
B0TY02,3086
Q0BMQ3,3086
Q2A4C4,3086
A4IZQ9,3087
A0Q4K8,3087
A4JS72,3088
A4QP16,3089
A4R1T1,3090
A5FRL4,3091
Q3Z8W1,3091
Q3ZX08,3091
A5FSS1,3092
Q3ZAI3,3092
Q3ZWB2,3092
A5FZ95,3093
A9HI30,3093
Q5FN17,3093
A7HZC4,3093
Q9A259,3093
B0T7D1,3093
B4RC43,3093
Q1GN82,3093
A1BAN2,3093
A8LNK8,3093
A9W8R7,3093
B0UR68,3093
B1ZGU8,3093
B7KN75,3093
B8IIZ9,3093
B1LWY6,3093
B6JCQ7,3093
A5E887,3093
Q89WC9,3093
A4YJG9,3093
B3Q620,3093
Q07UF4,3093
Q13EN7,3093
Q21CD4,3093
Q2J2I0,3093
Q3SWN3,3093
Q6NDM1,3093
B9JZF5,3093
Q11AV8,3093
A3PFL2,3093
A4WVR6,3093
B9KQJ9,3093
Q3IY64,3093
A8IQM5,3093
A7IKJ3,3093
B2IE81,3093
B2S9T2,3093
A5VTD0,3093
A9MAB2,3093
B8EKR5,3093
Q1GC55,3093
Q16DL0,3093
Q28JI5,3093
Q5LWT9,3093
Q6G0L3,3093
A1UU20,3093
A9IN26,3093
Q6G4T2,3093
Q98BG6,3093
Q2KDA9,3093
B3PZ93,3093
B5ZYK9,3093
Q1MMD9,3093
A6UFF8,3093
C3MCY7,3093
Q59752,3093
Q8UIH4,3093
Q2RMQ2,3093
B6IVU4,3093
A5IJ92,3094
B9KAT4,3094
Q9WZF8,3094
A5IN94,3095
B1L838,3095
B9K9N0,3095
O33927,3095
O86948,3095
A8F429,3095
A5UKX2,3096
P54875,3096
Q50566,3096
Q2NHF9,3096
P36627,3097
P36752,3098
P36749,3098
P36753,3098
P50794,3098
P06419,3098
P06918,3098
P22425,3098
P26540,3098
P36748,3098
P50795,3098
P50827,3098
P36762,3098
Q80912,3098
P36746,3098
P36751,3098
P36750,3098
Q80905,3098
P50796,3098
P50797,3098
P50798,3098
P36782,3099
P06422,3099
P26545,3099
P06921,3099
P36787,3099
P50767,3099
P22420,3099
P36783,3099
P36786,3099
P50766,3099
P50770,3099
P50809,3099
P36791,3100
P27223,3100
P36792,3101
P36798,3102
Q80958,3102
P36790,3102
P36797,3102
P36801,3103
P50776,3103
P36804,3103
P36805,3103
P50775,3103
Q80907,3103
P36810,3104
P27229,3104
P36811,3105
P03126,3105
P06463,3105
P24835,3105
P21735,3105
P27962,3105
P50804,3105
P54667,3105
P27228,3105
P17386,3105
P22159,3105
P24836,3105
P36809,3105
P36815,3105
Q80955,3105
P36814,3105
P06427,3105
P26555,3105
Q9JH51,3105
P26554,3105
P36807,3105
P36813,3106
P36820,3107
P50780,3107
P50781,3107
Q80908,3107
P50782,3107
P36830,3107
P06430,3107
P06932,3107
P22423,3107
P26559,3107
P36819,3107
P50811,3107
P36823,3107
P36822,3107
P50779,3107
P50778,3107
P36817,3107
Q80901,3107
P36821,3107
P36827,3108
P27231,3108
P36828,3109
P36932,3110
P36981,3111
P37317,3112
P37326,3112
P37384,3113
Q39009,3113
Q7GBF8,3113
Q7GBF7,3113
B8BM09,3113
Q61880,3113
Q14565,3113
Q27297,3113
P25454,3113
O77507,3113
P36601,3113
P37383,3113
P70099,3113
P94102,3113
Q06609,3113
Q08297,3113
Q2KJ94,3113
Q8MKI8,3113
Q99133,3113
Q67EU8,3113
Q91917,3113
Q91918,3113
Q9XED7,3113
Q40134,3113
P50265,3113
P25453,3113
O42634,3113
P37416,3114
P06709,3114
P37469,3115
P37517,3116
P37540,3117
Q49Z00,3118
A5IUJ2,3118
B9DMK9,3118
Q2YUE5,3118
Q4L7T0,3118
Q5HMH1,3118
Q8CRQ8,3118
A8FAF6,3118
A0R8W1,3118
A4IJU7,3118
A7GKF6,3118
A7Z201,3118
A9VQG4,3118
B7GFQ6,3118
B7H4Q3,3118
B7HS01,3118
B7JM56,3118
B9J1G9,3118
C5D4E7,3118
O05521,3118
Q5L3F3,3118
Q5WJP3,3118
Q63GW0,3118
Q65N04,3118
Q6HPD1,3118
Q8ESI2,3118
Q9Z9P6,3118
Q88YM8,3118
A0AKH9,3118
A5VIE7,3118
B1HT11,3118
B1MVM6,3118
B1YF09,3118
B2GAH8,3118
C4L1I8,3118
Q03E71,3118
Q03SR1,3118
Q03VB1,3118
Q045R4,3118
Q1WSV7,3118
Q5FLY5,3118
Q830Y0,3118
Q4A666,3119
Q4A6N7,3120
Q4A7X9,3121
Q4A9R7,3122
Q4A7W5,3122
Q4FNA8,3123
Q4FPI1,3124
Q4FPN3,3125
Q4FTU0,3126
Q1QCY6,3126
A5WFC8,3126
Q4H3P5,3127
Q4I0C5,3128
Q4J9A8,3129
Q973F5,3129
Q4JQS7,3130
P09253,3130
Q4JQV9,3131
P09274,3131
Q4JVM3,3132
Q4JYA4,3133
Q8FUA2,3133
Q8NU33,3133
A4QAA8,3133
Q6A5L3,3133
Q2J868,3133
Q4JYF5,3134
Q6M8X7,3134
A4Q9S2,3134
Q8FUL4,3134
Q6NKL5,3134
C3PE74,3134
Q47U20,3134
Q5Z3Z6,3134
Q82FD5,3134
B1VPF3,3134
P36176,3134
Q4K779,3135
Q02H78,3135
Q3K7N4,3135
Q4L5T0,3136
A7X1J2,3136
Q5HPW3,3136
Q2SJX3,3137
Q2SQZ4,3138
Q2SS96,3139
Q6MT21,3139
Q2T4M4,3140
Q2TXG2,3141
Q2UPC3,3142
Q2VYV5,3143
A5V3J3,3143
Q1GSN3,3143
A8I6D2,3143
A5ECL8,3143
A4Z0Q5,3143
B6JIV1,3143
Q07RR2,3143
Q1QIP3,3143
Q2ISE2,3143
Q131I8,3143
Q219I5,3143
Q3SPJ0,3143
Q89DE6,3143
Q6N1N4,3143
B3Q7Y9,3143
B0SWX9,3143
A5VTW1,3143
A6X3F3,3143
A9MDX3,3143
A9WXS2,3143
C0RKF6,3143
B2II71,3143
B4RA70,3143
B8ETE4,3143
B8H173,3143
Q2KBX7,3143
B5ZS00,3143
B9JA11,3143
B9JSD6,3143
C3MGW0,3143
Q1MKU7,3143
Q2RQ52,3143
Q8UHI3,3143
B3PRD9,3143
Q92RP4,3143
A6U6K5,3143
Q983L2,3143
Q6G0J4,3143
A1UU01,3143
A9IN82,3143
Q6G4R4,3143
Q11L80,3143
Q2YSR3,3144
Q2G0D1,3144
Q30R94,3145
A6Q3Z8,3145
A6Q8H2,3145
A8EST5,3145
Q7MA70,3145
Q73N26,3146
B9L287,3146
Q607U5,3146
B0UUR2,3146
B3R5S1,3146
P44946,3146
Q0K7V9,3146
Q1LJX2,3146
Q3J9K9,3146
Q474L4,3146
Q6MNX8,3146
Q1QUC5,3146
Q2S9R5,3146
A1SUU1,3146
A6T5E6,3146
A6W2L8,3146
B8F3G6,3146
C5BCH3,3146
C6DB31,3146
Q3SGX4,3146
Q6D850,3146
A1WVG5,3146
B8GRT8,3146
C5BS89,3146
C4K846,3146
C4LAE5,3146
Q0VMH5,3146
Q21F15,3146
Q1AS42,3146
Q65SS8,3146
A5UDC6,3146
A6VP30,3146
B5ELV4,3146
Q5WYH3,3146
Q9CMR2,3146
Q6FFE5,3146
A3M1A1,3146
A3N075,3146
A5WI35,3146
B0BNZ1,3146
Q0ABQ8,3146
Q1Q7V5,3146
Q4FPR9,3146
Q7VLP8,3146
Q73NE4,3147
Q73NF6,3148
B2S2Y0,3148
Q74DC4,3149
Q46896,3149
Q2FNT7,3149
Q2RY21,3149
Q74H61,3150
Q74KW0,3151
Q045Q4,3151
Q1G939,3151
Q048Y5,3151
Q5FLX4,3151
A8YTI0,3151
Q74MV1,3152
Q74MZ3,3153
Q74N45,3154
Q750U1,3155
Q751B2,3156
Q752P7,3157
O14467,3157
Q6FJN0,3157
Q8TG23,3157
Q5A940,3157
Q6BXQ8,3157
Q6CIP4,3157
O94700,3157
Q752S4,3158
Q754J3,3159
Q755E7,3160
Q755R9,3161
Q755T8,3162
P53941,3162
Q6FNN7,3162
Q756C3,3163
Q758N7,3164
Q6CWJ7,3164
A6ZX64,3164
P32349,3164
Q6FSJ4,3164
Q758S2,3165
Q758W7,3166
P48581,3166
Q75AD3,3167
Q75BN0,3168
Q75JZ0,3169
Q75K81,3170
Q75LH6,3171
Q77MR5,3172
Q77MR9,3173
Q796S4,3174
Q79E92,3175
Q79RI9,3176
Q7A875,3177
Q2FKF1,3177
Q2YUS3,3177
Q7BSX2,3178
P03847,3178
P13959,3178
Q7CPV2,3179
O06663,3179
Q7EZD5,3180
Q7JUR5,3181
Q7KWR7,3182
Q7M2P1,3183
Q8CIF4,3184
P43251,3184
P68331,3185
Q0JA75,3186
Q02971,3186
Q02972,3186
Q9SJ10,3186
Q9SJ25,3186
P0A6R0,3187
Q8IVD9,3188
P18851,3189
Q96A59,3190
Q499N6,3191
Q04323,3191
Q70VZ7,3192
Q91ZV4,3192
Q96PD6,3192
Q3SYC2,3192
Q9DCV3,3192
Q6PAZ3,3192
Q70VZ8,3192
Q96PD7,3192
Q4V9F0,3192
Q5FVP8,3192
Q6P342,3192
Q6ZPD8,3192
Q58HT5,3192
Q4GWU5,3193
Q3UTQ8,3194
O76039,3194
A6NEM1,3195
Q96EM0,3196
Q15435,3197
Q9BRT3,3198
Q7L8J4,3199
Q4JC35,3200
Q9FNC7,3201
Q5FWF5,3202
Q69Z69,3202
O22785,3203
Q9AV81,3203
P37019,3204
Q8N1N2,3205
Q9LTR2,3206
P80310,3207
P80511,3207
Q9BVC6,3208
O77751,3208
A6NK06,3209
P54987,3209
Q8KQR1,3210
P15067,3211
Q6ZSG1,3212
Q9UNL4,3213
Q8C0D7,3213
Q9VT70,3214
P69797,3215
Q8K0L0,3216
Q96Q27,3216
P9WHW5,3217
P38115,3218
Q13790,3219
P0A8Y5,3220
O05394,3221
P9WGB7,3221
P04391,3222
P06960,3222
Q8VCS3,3223
O75063,3223
P37774,3224
P02915,3224
P45424,3225
Q03533,3226
P07099,3227
Q9D379,3227
P07687,3227
O22993,3228
G5CV52,3229
G8H5N0,3229
Q5R686,3230
B9EHT4,3230
Q8N3C7,3230
O82381,3231
Q84V22,3232
P32844,3233
Q9JLL3,3234
Q9NS68,3234
P0C216,3235
Q0TV31,3235
Q9DC23,3236
Q8IXB1,3236
Q8CEE0,3237
O96622,3238
P26309,3239
P31025,3240
Q9NXV2,3241
Q9W2M2,3242
O94933,3243
Q810B9,3243
P87020,3244
Q9EPA0,3245
Q05AA6,3245
Q9LJ86,3246
P10905,3247
Q9UKB5,3248
Q14CW9,3249
Q9LE89,3250
Q9BUL5,3251
P49809,3252
P34082,3253
Q9XT56,3254
Q9Y624,3254
Q2WGK2,3254
O88792,3254
Q9JHY1,3254
P08641,3255
Q9R0T4,3255
P12830,3255
F1PAA9,3255
Q5RAX1,3255
P09803,3255
Q6R8F2,3255
P10287,3255
P22223,3255
Q9Z1P8,3256
Q9BY76,3256
Q6TMA8,3256
Q9Y899,3257
Q9EQC0,3258
O43916,3258
P24161,3259
Q2W8M7,3260
Q9UK55,3261
Q8R121,3261
P13661,3262
Q9UBF1,3263
P25123,3264
O59836,3265
P05050,3266
Q8BRM2,3267
Q5T7V8,3267
P35554,3268
Q3TTE0,3269
P00509,3270
Q9LDV4,3271
F4I7I0,3271
Q38931,3272
Q9FJL3,3272
Q9S7M2,3273
Q9LMA8,3273
P73832,3274
O23553,3275
Q9LIR6,3275
P22791,3276
P54868,3276
P17425,3276
Q12461,3277
O13902,3278
P37339,3279
P62620,3280
Q8ZNR5,3281
Q3TCJ1,3282
