identifier,cluster
Q8K982,4006
A4W7F5,4006
A1RIP9,4006
A1S562,4006
A1SX02,4006
A3MYE7,4006
A3QF52,4006
A5UA47,4006
A6T5N4,4006
A7MJX1,4006
A8AJX2,4006
A8FX85,4006
A8GAV0,4006
B0UWK6,4006
B1KNK1,4006
B2VCL7,4006
B4EU78,4006
B5BD47,4006
B5Y0N6,4006
B8D811,4006
B8E702,4006
B8F5Q7,4006
C5BCZ9,4006
C6DB84,4006
P44711,4006
P57825,4006
Q080R4,4006
Q12LL6,4006
Q1LTX7,4006
Q2NV60,4006
Q65SE6,4006
Q6D7Z8,4006
Q7N0P1,4006
Q7VNZ1,4006
P0A8B5,4006
B7M3W3,4006
B1IZC3,4006
Q57S79,4006
B5R609,4006
A9MW90,4006
B4TMG3,4006
B2U4S4,4006
P0A8C0,4006
A6VN18,4006
A7ZIN1,4006
B7MDZ3,4006
B5Z3Y1,4006
B7LLP9,4006
Q0T7B3,4006
A8GU26,4006
A8F088,4006
A8GQ89,4006
A8GU86,4006
C3PM02,4006
Q1RKI5,4006
Q4UJS3,4006
Q68VP6,4006
Q9ZCA0,4006
B3R1M7,4006
B2U9S6,4006
Q8Y052,4006
A0K7V0,4006
A1V4L6,4006
A2SIU9,4006
A4G3Y9,4006
A4JEQ4,4006
A6T0H2,4006
A9AGY0,4006
B1Y1E3,4006
B2T3S4,4006
Q1LLG9,4006
Q2SWF8,4006
B2JG59,4006
B8E1Q9,4006
B5YCC8,4006
Q6G4V1,4006
A1UU35,4006
A5VMY3,4006
A6WUU9,4006
A9IMY0,4006
C0RG97,4006
Q6G0M7,4006
B6EJ43,4006
B5FFM5,4006
C3K0S7,4006
A5W0U6,4006
B1JBZ2,4006
Q1ICI1,4006
Q3KFA7,4006
Q4KFF9,4006
A6VYC3,4006
B1XU63,4006
A4SWQ5,4006
Q47XR0,4006
A0KKD5,4006
A4SMN1,4006
A4XVN5,4006
Q1QXJ6,4006
Q3IKN3,4006
Q3J7Z9,4006
A0Q767,4006
A1U127,4006
A4IX63,4006
A7NDC1,4006
B0TY94,4006
B2SGS9,4006
B7UVI9,4006
Q0VNM6,4006
Q2SIX0,4006
Q48KQ5,4006
Q5NGM5,4006
Q14I27,4006
C4L8U5,4006
A8H2P7,4006
B0TP00,4006
B8CMY7,4006
Q5QWR0,4006
Q7MIV3,4006
Q87MQ3,4006
Q8EFF9,4006
Q9KT50,4006
B7VL97,4006
Q7NXL5,4006
A1WTL3,4006
C1DEK7,4006
Q0A8H9,4006
Q0AIG3,4006
Q82X61,4006
Q7VY13,4006
A9HZ13,4006
Q7WAY8,4006
Q2KVU6,4006
Q609A8,4006
O60130,4007
P24580,4008
P17985,4008
P69961,4008
P19772,4009
P96194,4010
Q9HDX1,4011
Q5UPA4,4012
P34454,4013
P22191,4014
P22190,4015
P53749,4016
O60147,4017
O34701,4018
O34647,4019
Q9Y820,4020
Q12139,4021
Q5UPF4,4022
Q5UPQ7,4022
Q5UPI1,4022
Q755R9,4023
O07917,4024
Q8WTZ3,4025
Q8TA81,4026
C0H3Q8,4027
P96717,4028
P0CI00,4029
A8MWA4,4029
A8MUZ8,4029
Q6ZN79,4029
A8MVS1,4029
P0CH99,4029
Q9SIJ0,4030
O65499,4030
Q80WQ9,4031
O75132,4031
Q9DAI4,4032
O43298,4032
Q96K62,4033
Q52KG4,4033
Q91X45,4034
Q9H5J0,4034
Q39264,4035
P18727,4036
P18724,4036
P18742,4036
P18713,4036
P18746,4036
Q10DV5,4037
A2XLF4,4037
Q9NZV7,4038
Q10424,4039
Q63HK3,4040
Q9CPW7,4041
Q96NC0,4041
P49910,4042
Q13360,4043
P98182,4044
Q5R8K4,4045
Q9JMD0,4045
O43670,4045
O14771,4046
Q5REN4,4047
Q8NDW4,4047
Q3ZCT1,4048
Q8BQN6,4048
Q62513,4048
Q5RFP4,4048
Q28151,4048
Q15072,4048
Q62981,4048
Q8TB69,4048
Q6P2D0,4048
Q5RC79,4048
P08042,4048
Q86Y25,4048
Q571J5,4048
Q9EPU7,4048
Q8TAF7,4048
Q5R5S6,4048
Q8NDQ6,4048
Q6ZMS4,4048
Q9P0L1,4048
Q3SYV7,4048
Q14585,4048
Q96NL3,4048
Q6ECI4,4048
P17039,4048
Q95K52,4048
Q8N7M2,4048
Q8NB42,4048
P17027,4048
Q7Z398,4048
P17023,4048
Q5R7I8,4048
A3KN36,4048
P17030,4048
Q9UJN7,4048
Q6ZN57,4048
Q9NQZ8,4048
P0CG24,4048
P08043,4048
Q7Z340,4048
Q4R6J4,4048
Q5T5D7,4048
Q9NQX6,4048
Q5REA0,4048
Q6JLC9,4048
Q6AZW8,4048
Q96NG5,4048
Q8N988,4048
Q29RZ4,4048
Q5RBY9,4048
Q8BIQ3,4048
Q9BSG1,4048
Q8N554,4049
Q8CE64,4049
Q9HCX3,4050
P52740,4050
A2CEZ5,4051
Q5BKZ1,4052
O88291,4052
F1MJM0,4052
Q5RCA4,4052
Q28F29,4052
A2RV70,4052
Q5ZJ02,4052
Q6ZPY5,4053
Q8TCN5,4053
Q5RDQ6,4053
Q7ZZ00,4054
Q6P0X2,4055
Q8NB15,4055
Q69Z99,4056
Q96ME7,4056
A4FV61,4056
Q95JV5,4056
Q5R6F3,4056
Q7TSH3,4057
Q92618,4057
Q8TF50,4058
Q8BI66,4058
A6QR00,4058
Q86UE3,4059
Q9HCL3,4059
P10755,4059
Q96JF6,4059
Q494X3,4059
Q8IYB9,4059
Q15928,4059
B4DXR9,4059
A1YF12,4059
P17020,4059
Q8IW36,4059
Q96JC4,4059
A0A1W2PQL4,4059
Q8IYX0,4059
A6NP11,4059
P0CB33,4059
P17019,4059
O75437,4059
Q14593,4059
P0DPD5,4059
Q08AN1,4059
A6NNF4,4059
Q03924,4059
Q96N38,4059
P17038,4059
Q03923,4059
Q8TD23,4059
Q9UII5,4059
Q86V71,4059
A8MTY0,4059
Q03936,4059
Q68DY1,4059
Q8NEM1,4059
O75346,4059
Q8TF32,4059
Q96H40,4059
Q96N22,4059
A6NK75,4059
A8MXY4,4059
Q9P255,4059
Q6ZMV8,4059
Q8N7Q3,4059
P0DKX0,4059
O95780,4059
Q8TF20,4059
B4DX44,4059
Q3SXZ3,4059
A8MUV8,4059
Q9Y2Q1,4059
Q8IYN0,4059
Q9H8G1,4059
Q6ZR52,4059
Q9NSJ1,4059
Q8N9K5,4059
Q5R5Q6,4059
Q7Z3V5,4059
Q8BLB0,4059
Q96NJ6,4059
O75290,4059
Q9Y6R6,4059
Q96NG8,4059
P52738,4059
Q8NA42,4059
Q4R6C2,4059
Q3KNS6,4059
Q6J6I6,4059
Q969W8,4059
Q6PG37,4059
Q9Y3M9,4060
Q06732,4061
Q06730,4061
Q6ZMW2,4061
Q6P1L6,4062
P10072,4062
Q8TF68,4063
Q9EQJ4,4063
Q9Z1D9,4064
Q9Z2K3,4064
Q53GI3,4064
A1YG48,4064
Q5R741,4064
Q5PPH4,4065
Q96IQ9,4065
Q9DCK4,4065
Q32KV8,4065
O94892,4066
Q0VCB0,4066
Q9GZX5,4066
Q6PF04,4066
Q9BS31,4066
Q8N883,4066
Q95K49,4066
Q5RCJ2,4066
Q14587,4066
Q5R4K8,4066
Q8N8J6,4066
P17031,4066
P51523,4066
P15620,4066
Q5R5U3,4066
Q5MCW4,4066
Q3ZCX4,4066
Q80W31,4066
Q8R2V3,4067
P59923,4067
Q8NCK3,4068
Q9UC06,4068
Q2M3X9,4068
Q08ER8,4068
Q5CZA5,4068
Q6ZMY9,4069
Q5RBQ3,4070
Q6P9A3,4070
Q86YE8,4071
Q60585,4071
Q8N141,4071
Q9BE27,4071
Q9Y2G7,4071
Q6P9Y7,4071
Q96SK3,4071
Q8BY46,4072
Q504L7,4072
Q29RK0,4072
Q6ZN55,4072
Q5R4P8,4072
Q4R8S8,4072
Q80VM4,4073
Q8NAF0,4073
Q9NXT0,4074
Q8IVP9,4074
Q5RCX4,4074
Q8NEK5,4074
P17021,4074
O43361,4074
Q6ZNC4,4075
Q9ERQ3,4075
Q1LY51,4075
Q8NE65,4076
Q3US17,4077
Q96MX3,4077
P18743,4078
A6NJL1,4079
P0CG00,4079
A6NGD5,4079
Q9BUG6,4079
Q8TBC5,4080
Q3MJ62,4081
Q9H4T2,4081
O15535,4081
Q5RJ54,4082
Q16670,4082
A6QNZ0,4082
A7KBS4,4083
Q80VJ6,4083
Q3URS2,4083
P45972,4084
P67433,4085
Q8EUW1,4086
Q54YS0,4087
B1L0J7,4088
Q55433,4089
P32040,4090
P39663,4090
P67746,4091
O33060,4091
P9WMF1,4091
Q8KDU4,4092
Q10144,4093
Q10186,4094
P42239,4095
P77730,4096
P22644,4097
O34574,4098
O31497,4099
P27238,4100
P67660,4101
P67661,4101
P16943,4102
Q51647,4103
P0A1V2,4103
P0A1V3,4103
P9WKH4,4103
A5TY80,4103
P59801,4103
P9WKH5,4103
O31637,4104
C0QR95,4105
C0QSY6,4106
C0QUF7,4107
B2V5M9,4107
C0R515,4108
Q5GSP0,4108
C0SPA8,4109
C0SVG5,4110
Q8RWU3,4110
Q6R0G4,4110
Q6R0H0,4110
Q8H0W3,4110
C0ZAN3,4111
C0ZCH6,4112
C0ZG01,4113
C0ZN46,4114
B1MFL8,4114
C1B9N1,4114
A1UMX4,4114
A1TGJ4,4114
A4T623,4114
Q0S8Y5,4114
B1VM97,4114
A4F6D0,4114
Q82EQ8,4114
Q9XAI3,4114
Q47TY1,4114
Q5Z355,4114
Q744M4,4114
A1KQ48,4114
B8ZT20,4114
Q8FU11,4114
A4QAN2,4114
Q6NJY1,4114
B8G7M3,4114
A9WEA9,4114
Q18CA3,4114
A3DHB8,4114
A6TXC8,4114
A8MKQ2,4114
B0K100,4114
B0K801,4114
Q8RDI5,4114
A7NFA1,4114
A5UTH4,4114
Q4JSL4,4114
B1VIS5,4114
C4LG87,4114
C1A615,4115
C1A7E5,4116
C1A8L2,4117
C1A8T0,4118
C1CXJ1,4119
Q9RYE7,4119
Q9X9D5,4119
Q72H87,4119
C1D3U5,4120
C1CYP4,4120
C1F0Z2,4121
C1F735,4122
C1F876,4123
Q01QW7,4123
Q1ILN0,4123
A7M7B9,4124
O35980,4124
P78549,4124
Q2KID2,4124
P54137,4124
A7MB80,4125
P78347,4125
Q9ESZ8,4125
Q5U2Y1,4125
A7Y7W2,4126
Q7T103,4126
B3DM25,4126
A7Y7W3,4127
A8KBY2,4128
A8WW61,4129
A8XFM8,4130
O44952,4130
A8Y984,4131
A9CJC9,4132
A9XMT5,4133
A9Y0K9,4134
B0JZ65,4135
Q6GM71,4135
B0R160,4136
B0S733,4137
Q9H1J1,4137
B0UXL7,4138
B0V2S2,4139
Q4KLY6,4139
Q8C7W7,4139
Q9H816,4139
Q5QJC3,4139
B0Y0F3,4140
P49592,4140
Q01658,4140
Q91WV0,4140
Q9VJQ5,4140
Q5XI68,4140
Q5ZMV3,4140
Q55DJ5,4140
B4XXY3,4141
B7UP20,4142
B7ZQA9,4143
B8AWM1,4144
Q5W6D6,4144
B8GXP6,4145
B8JKF4,4146
B9DI20,4147
B9FXT3,4148
C0SP86,4149
Q8NMB0,4150
P63411,4151
P0A6A3,4151
Q9WVR1,4152
A0FI79,4152
Q9NRR6,4152
Q9JII1,4152
Q9C0C6,4153
Q8R0W1,4153
P0DO49,4154
P0DI81,4155
Q9CQP2,4155
Q9D5V2,4156
P15877,4157
G5ECT0,4158
Q9NW15,4159
Q9NVC3,4160
D2IYS2,4161
P31473,4162
Q96PE7,4163
Q9C666,4164
Q6Z1Y6,4164
Q9SUR3,4165
B5L3X1,4166
Q9NQZ7,4167
Q3TCT4,4167
Q9DBT4,4167
Q9Y227,4167
H9XP47,4168
A1XWY7,4169
O15041,4170
P70275,4170
P31547,4171
Q925F3,4172
P50876,4172
A0A2R9YJI3,4173
P25843,4174
Q46927,4175
Q8I4E2,4176
Q03248,4177
Q9UBR1,4177
Q8VC97,4177
Q8H183,4177
P9WJU7,4178
Q8JZP2,4179
O14994,4179
O70441,4179
Q92777,4179
Q63537,4179
Q64332,4179
O88935,4179
P17600,4179
Q99PW7,4180
Q9EQC7,4180
O95633,4180
Q3E772,4181
P54308,4182
Q9UH77,4183
E0CZ16,4183
Q8JZP3,4183
O43827,4184
Q9BZ11,4185
Q8LBX7,4186
Q8BP40,4187
Q9NPH0,4187
P21170,4188
Q9VXN2,4189
P05387,4190
Q96CB8,4191
Q9H7D7,4192
Q9TYU9,4193
Q5T197,4194
Q059Y8,4194
Q05603,4195
A2CI35,4196
O02274,4197
Q13491,4198
Q9JJK1,4198
P35802,4198
Q812E9,4198
P51674,4198
Q3SWT0,4199
Q08481,4199
P51866,4199
P16284,4199
P0C2E9,4200
Q4ZJM7,4201
Q9JKA8,4202
O88705,4202
Q9P1Z3,4202
O88704,4202
Q9JKA9,4202
O60741,4202
O88703,4202
Q9MZS1,4202
Q9UL51,4202
Q9JKB0,4202
P41697,4203
Q14CN2,4204
Q6Q473,4204
Q9D7Z6,4204
A8K7I4,4204
Q9QX15,4204
P9WK87,4205
P54822,4206
P30566,4206
Q8BWU1,4207
Q7TMR0,4208
P42785,4208
P0C606,4209
Q96ES7,4209
Q9DA08,4209
Q6PEW1,4210
Q9ULH4,4211
Q460M5,4211
Q80TG9,4211
Q1RMS4,4211
Q9BTN0,4211
Q8BLY3,4211
B0BNK7,4211
Q8BXA0,4211
Q96NI6,4211
Q6PJG9,4211
P49602,4212
Q9JL21,4213
P46092,4213
P47027,4214
Q90738,4215
Q8N556,4215
P22083,4216
Q11127,4216
Q8HZR3,4216
Q659K9,4216
Q62994,4216
Q9NRG9,4217
P58742,4217
P76343,4218
O00232,4219
K1WG73,4220
Q9HCY8,4221
P39428,4222
Q13077,4222
Q8K3V3,4223
Q8K209,4223
Q50DM7,4223
Q9Y653,4223
Q50DM8,4223
Q50DM5,4223
Q50DM6,4223
Q08179,4224
Q8KZ94,4225
Q8TDV0,4226
A0A517FNB9,4227
Q5CCK3,4227
I1H7R8,4227
O64989,4227
Q6ZMC9,4228
Q01770,4229
P06136,4230
P9WQP7,4231
P31785,4232
P40321,4232
P34902,4232
Q96DR5,4233
Q04499,4234
Q8IWB1,4235
Q99PT9,4236
O31678,4237
O14662,4238
Q8BVI5,4238
Q9NZ53,4239
Q66K79,4240
Q00208,4241
P28296,4241
A1B8Z0,4242
P22217,4243
O14463,4243
P22803,4243
Q9D2H2,4244
P81829,4245
Q9LXX6,4246
P39914,4247
A4VGK4,4248
Q988B9,4249
Q9Z0H0,4250
O00311,4250
P94527,4251
O57767,4252
Q80WM4,4253
P03994,4253
P10915,4253
Q9GZV7,4253
Q9ESM3,4253
P25574,4254
B2GUY0,4255
Q9UKM7,4255
A2AJ15,4255
F4J0W4,4256
Q5XGT8,4257
Q6NW96,4257
Q6P0J3,4257
Q8IXZ3,4257
Q8BMJ8,4257
Q64HY5,4257
P0CG40,4257
Q64HY3,4257
Q0VA40,4257
Q5XI14,4258
E9Q956,4258
Q4G0Z9,4258
Q5XIN9,4259
Q5Z3Z8,4260
P9WNW3,4260
A0R7K1,4260
A0PKB2,4260
A1T102,4260
A1U8S0,4260
B1MDH6,4260
B2HI46,4260
C0ZLE1,4260
C1AIZ8,4260
C1B7S7,4260
P46388,4260
P49990,4260
P49991,4260
Q0SAG7,4260
Q9L7L7,4260
Q5Z5Q3,4261
Q5ZDJ6,4262
Q941Q3,4262
Q5ZHN5,4263
Q5ZJK5,4264
Q3U285,4264
Q8N3X6,4264
Q5ZW00,4265
A5IBE1,4265
Q60275,4266
Q60296,4267
Q602N2,4268
Q60328,4269
Q64NF0,4270
Q45119,4270
Q65224,4271
P0C9B4,4271
P0C9B5,4271
P0C9B6,4271
Q65362,4272
P41417,4272
Q65365,4273
Q657B3,4274
Q65Q30,4275
Q65Q31,4276
Q14T82,4277
P13663,4278
Q01964,4279
P48723,4280
Q7Z3E5,4281
Q9D2I5,4281
Q5U245,4281
Q5R629,4281
A0JMA8,4281
Q8VHQ2,4282
O14512,4282
Q9JJT2,4283
Q9GZZ7,4283
Q5T9C9,4284
Q6U7H8,4284
P81921,4285
Q9FUZ2,4286
Q70EL3,4287
Q6P8X6,4287
P46964,4288
Q8VED2,4289
P33232,4290
Q5Z5R4,4291
Q0DBF4,4291
O15865,4292
Q9SZN7,4293
Q9N2I2,4294
P05154,4294
P70458,4294
Q9QUG9,4295
Q7LDG7,4295
Q8IV61,4295
P34112,4296
P23573,4296
P25859,4296
Q2V419,4296
Q8LF80,4296
Q0J4I1,4296
Q8LG64,4296
P97377,4296
O55076,4296
Q80YP0,4296
P48963,4296
P24941,4296
Q00526,4296
Q63699,4296
Q5E9Y0,4296
Q9DGA2,4296
P13863,4296
P48734,4296
Q9DGD3,4296
P11440,4296
P39951,4296
Q9W739,4296
P23572,4296
P06493,4296
P24033,4296
P35567,4296
Q9DGA5,4296
Q9DG98,4296
P51166,4296
Q03114,4296
P48609,4296
P49615,4296
P34117,4296
Q00535,4296
P00546,4296
P43063,4296
Q00646,4296
P61075,4296
Q4Z6R1,4296
P29618,4296
P24100,4296
P29619,4296
P23111,4296
P34556,4296
Q6C7U8,4296
Q9HGY5,4296
O74456,4296
P17157,4296
Q751E8,4296
Q6FKD4,4296
P22289,4297
Q55DL0,4298
Q16555,4298
P97427,4298
Q62952,4298
Q62188,4298
O08553,4298
Q62950,4298
Q63150,4298
Q9EQF5,4298
Q14117,4298
O14531,4298
Q14195,4298
Q9FMP3,4298
Q01415,4299
A8NS89,4300
Q9LJG6,4301
Q1HVC7,4302
P03234,4302
Q64355,4303
O43281,4303
Q8IVH8,4304
Q924I2,4304
Q9Y4K4,4304
Q61161,4304
Q9JHL3,4305
O95672,4305
Q9JMI0,4305
Q59VQ3,4306
Q7SI09,4307
Q96V44,4307
A2QAC0,4307
P39838,4308
Q15166,4309
Q68FP2,4309
Q62087,4309
Q9BGN0,4309
P27170,4309
P27169,4309
P55159,4309
Q15165,4309
P52430,4309
P83513,4310
Q8N6K7,4311
P39950,4312
P51959,4312
A0A1L4BKS3,4313
Q336R3,4314
Q9FPF0,4315
Q8C6M1,4316
Q5R5Z6,4316
Q9Y2K6,4316
A7Z056,4316
Q8TEY7,4316
Q5REG5,4316
A6QNM7,4316
Q8R5K2,4316
A5PN09,4316
Q9H6D7,4317
O64765,4318
Q940S3,4318
Q8CBB9,4319
Q5RCW8,4319
Q2HJF9,4319
Q8WXG1,4319
Q9MZU4,4319
Q9ESJ7,4320
Q3TPJ7,4321
Q504T8,4321
Q94A41,4322
Q99MK9,4323
Q8BH16,4324
Q9UKC9,4324
Q9CZV8,4324
P13448,4325
P22749,4326
A2QHE5,4327
P78358,4328
O75638,4328
A7X672,4329
Q10PL5,4329
Q9SUG3,4329
O81893,4329
Q3V1H1,4330
Q8WWK9,4330
Q8BIF0,4331
Q8TCZ2,4331
Q9NV70,4332
Q5U9F2,4333
P38764,4334
Q8BRU4,4335
Q6UXN8,4335
P0C278,4336
Q8T4F7,4337
Q9C6L5,4338
Q9XF43,4338
Q9FG87,4338
Q570B4,4338
Q9MAM3,4338
Q38860,4338
Q12473,4339
Q8WUP2,4340
Q8NFH4,4341
P75862,4342
Q9FF98,4343
P32961,4344
P46011,4344
Q3UKC1,4345
Q9H8W4,4346
O76902,4346
Q96S99,4346
O22527,4347
P17967,4348
Q9VP95,4349
P62862,4350
Q8IY22,4351
Q9MB58,4352
Q96GW7,4353
Q61361,4353
P55068,4353
P31949,4354
O95171,4355
P15498,4356
P27870,4356
P54100,4356
Q9UKW4,4356
Q9R0C8,4356
Q60992,4356
P52735,4356
P25108,4357
Q98880,4357
P02708,4357
P04756,4357
Q5ABU7,4358
Q9SE83,4359
Q9LQ55,4359
Q9FA38,4360
O06582,4361
P32622,4362
P21373,4362
Q5RF94,4363
Q5ZL74,4363
Q9JHW5,4363
P70280,4363
Q17QI5,4363
A0JP26,4364
Q9U1M9,4365
P05432,4366
Q99JZ7,4366
Q9UJM3,4366
Q6NKR2,4367
Q9ZQP1,4367
Q9SJZ2,4368
Q8BUL6,4369
Q9HB21,4369
Q9HB19,4369
Q9ERS5,4369
Q9Y625,4370
P50593,4370
P51655,4370
P35052,4370
G3X745,4370
Q9QZF2,4370
Q54YD9,4371
Q9LTW4,4372
Q94AY1,4373
O94267,4374
Q58323,4375
Q12918,4376
P39644,4377
P04825,4378
O82390,4379
Q8GX78,4379
P24492,4380
Q804T6,4381
Q2VUH7,4381
Q80Y83,4381
Q155Q3,4381
P63034,4382
P97694,4382
Q15438,4382
Q9UIA0,4382
Q99418,4382
O43739,4382
Q8NBF2,4383
P80404,4384
P50554,4384
P80147,4384
P61922,4384
Q9BGI0,4384
Q9C566,4385
Q9C5M0,4386
G5ECG7,4387
Q7Z3D4,4388
P31085,4389
P0A411,4389
Q00914,4389
P31087,4389
Q9W1U4,4390
P0AET2,4391
Q9Y6X5,4392
Q8BTJ4,4392
Q9UJA9,4392
Q1H5E9,4393
Q22592,4394
Q95YL4,4395
Q03010,4396
Q9FHM4,4397
P39377,4398
Q96L08,4399
P38069,4400
Q9UBB9,4401
Q58178,4402
Q923X1,4403
Q9HBW9,4403
Q9ESC1,4403
P27616,4404
Q9VVR1,4405
P9WP17,4406
Q553Y1,4407
Q86JM7,4407
Q8H0U5,4408
Q8IAR5,4409
Q19T08,4410
Q3TZW0,4410
P52498,4411
P62833,4411
Q5R988,4411
Q8BU31,4411
Q62636,4411
P10114,4411
P61225,4411
Q6TEN1,4411
P61224,4411
Q55BW0,4411
E7FHU4,4412
Q86W92,4413
P55102,4414
Q6X2S4,4414
P03970,4414
P18331,4414
P27092,4414
P07995,4414
P43032,4414
P08476,4414
Q04998,4414
Q84J37,4415
Q9W0S8,4416
Q8RWG1,4417
P0C192,4418
Q9NT99,4418
P0CC10,4418
Q45R42,4418
Q99PH1,4418
Q9HBW1,4418
Q8C031,4418
Q9HCJ2,4418
Q0DEV5,4419
P09842,4419
Q9MAQ0,4419
O48709,4420
Q56YP2,4420
Q8L796,4420
Q9M1K2,4420
O75841,4421
P38573,4421
O74910,4422
Q9FZ49,4423
Q5L2C2,4424
O14343,4425
Q39253,4426
Q93Z81,4426
Q945S5,4426
O95302,4427
Q9Z247,4427
Q61576,4427
Q96AY3,4427
P0A8M0,4428
O48593,4428
Q9C7F7,4429
Q99LM3,4430
A8MU46,4430
Q9BY14,4431
Q924B5,4431
Q9JMI7,4431
D0TZF0,4432
Q6TEK4,4433
Q9CRC0,4433
Q9BQB6,4433
Q8N0U8,4433
Q6TEK8,4433
Q6TEK5,4433
Q63384,4434
P70310,4434
Q9LD45,4435
Q6PDU5,4436
Q00994,4436
Q9WTZ9,4436
Q9WTJ6,4437
Q96IZ7,4438
Q8KY51,4439
G9MAN7,4440
P0ACE0,4441
Q9H5V8,4442
Q9NXB0,4443
Q499Q5,4443
A0A075TRK9,4444
Q9P8W0,4445
P9WJN5,4446
P77395,4447
Q9JMK8,4448
Q9P1Q0,4448
Q5SPW0,4448
P83748,4449
Q9XBQ3,4450
A3DIH0,4450
P97084,4451
O04073,4452
Q9HE18,4453
Q8C5Y2,4454
Q91WZ8,4455
Q96EV8,4455
Q2HJA5,4455
Q5ZKM0,4455
Q5M834,4455
Q9SQR3,4456
Q10QA5,4456
Q9SZU7,4456
Q00516,4457
Q9CWF6,4458
Q9BXC9,4458
Q99MH9,4458
P05318,4459
Q59490,4460
Q9BEH3,4461
P01215,4461
P11962,4461
P01216,4461
Q9BQE9,4462
Q0VCY6,4463
Q96N66,4463
Q8CHK3,4463
D4GTL2,4464
Q9H987,4465
Q38932,4466
P23644,4467
O34746,4468
C0LNR0,4468
Q03322,4469
Q7Z465,4470
Q9C5H9,4471
Q11176,4472
P30011,4473
P0A953,4474
P37647,4475
P70362,4476
Q9ES53,4476
Q92890,4476
Q9NYY1,4477
P36959,4478
P60560,4478
Q9P2T1,4478
G5EEE1,4479
Q19AV6,4480
P16293,4481
P19540,4481
P00741,4481
P16296,4481
P16294,4481
Q95ND7,4481
P00740,4481
A0QR29,4482
Q08650,4483
Q8IIJ9,4484
P9WN99,4485
Q96IK5,4486
Q8NEA9,4486
Q01649,4487
Q0WQE7,4488
Q569C3,4489
O94782,4489
Q8BJQ2,4489
D3J162,4490
P42676,4491
P52888,4491
Q91YP2,4491
Q02038,4491
Q9BYT8,4491
P26380,4492
P81912,4493
Q8IWE5,4494
P47013,4495
Q13875,4496
O23349,4497
F4IAX0,4497
F4IAX1,4497
P37613,4498
P48837,4499
P27105,4500
P54116,4500
Q6PE84,4500
Q9NP85,4500
Q2FV64,4501
O32220,4501
P32113,4501
P40568,4502
P84888,4503
Q9BUH6,4504
Q8K0Y7,4504
Q8CG64,4505
Q9H9S5,4505
Q86IG3,4506
Q9NPG1,4507
Q61086,4507
O42579,4507
O60353,4507
O31677,4508
Q75N34,4509
A7MAQ2,4509
Q75N35,4509
P38757,4510
A7BHQ9,4511
Q00993,4512
P30530,4512
P47041,4513
Q8RWS4,4514
P14907,4515
P35351,4516
P50052,4516
P35374,4516
G4ZSG0,4517
B8GYI7,4518
Q5F5D9,4518
Q9KUS8,4518
P42641,4518
Q15121,4519
Q62048,4519
P24612,4520
O81045,4521
Q495C1,4522
F6TQD1,4522
Q9FLI5,4523
Q9V3H8,4524
Q9NR23,4525
Q07104,4525
Q9D1R9,4526
Q8BM65,4527
Q8NFB2,4528
P22203,4529
Q48R29,4530
P0C0J0,4530
P0C0J1,4530
P34652,4531
Q9JJ59,4532
Q9QYJ4,4532
P47011,4533
Q9NYA3,4534
P60061,4535
D3W0D1,4536
O95671,4537
Q9SYH1,4538
Q9Y257,4539
P39594,4540
O14817,4541
Q8BJU2,4541
P32891,4542
Q9V9Y9,4543
Q9VCR3,4544
Q6PJW8,4545
Q8T0S6,4546
Q868M7,4547
Q9XFH8,4548
P9WIB5,4549
P9WIB3,4549
Q47945,4550
P54166,4551
Q969S6,4552
A0A0K2S4Q6,4553
Q8CIW6,4554
Q1JUP4,4555
Q147X3,4556
Q9H1M4,4557
Q2MV58,4558
Q8BZ64,4558
Q6BF17,4559
Q9NWQ4,4560
P35523,4561
Q64347,4561
Q9R0A1,4561
P35525,4561
P51788,4561
Q9VTH0,4562
Q99N02,4563
Q9UIG8,4563
Q8HYW2,4563
Q8R3L5,4563
Q8IB06,4564
P30176,4565
O02298,4566
Q9Y4P8,4567
Q8R3E3,4567
Q5MNZ9,4567
Q80W47,4567
Q9LYX1,4568
Q8IYE1,4569
Q9LMH0,4570
Q8GUK7,4571
Q54X77,4572
Q53HL2,4573
Q8BHX3,4573
Q62192,4574
O17645,4575
Q9Y884,4576
Q4WJJ0,4576
G4N6Z6,4576
O75031,4577
Q24139,4578
Q9UIK5,4579
Q8IYR6,4579
Q96P56,4580
A2ARP9,4580
P80311,4581
P17742,4581
P10111,4581
Q0ZQK3,4581
Q9TTC6,4581
P14851,4581
P34791,4581
P52013,4581
P24369,4581
P24368,4581
P62938,4581
Q8HXS3,4581
P62935,4581
P45877,4581
O43447,4581
P15425,4581
Q9D0W5,4581
Q9Y3C6,4581
P25007,4581
P34790,4581
P30404,4581
Q38900,4581
P30405,4581
Q42406,4581
P25719,4581
P22011,4581
Q9SP02,4581
Q54SM3,4581
Q39613,4581
Q8LDP4,4581
Q05592,4582
Q8BJS8,4583
Q8IYE0,4584
Q9DA80,4585
Q86UC2,4585
Q2TAK8,4586
Q05201,4587
Q23529,4588
P38301,4589
Q93WP4,4590
Q9SE00,4590
Q949Y3,4590
Q6WV20,4591
Q9VK07,4592
Q941L2,4593
Q7TS55,4594
Q8VCR2,4595
Q9EQ06,4595
Q8NBQ5,4595
Q7Z5P4,4595
G3XA59,4596
Q9UP38,4597
Q08463,4597
O70421,4597
Q61090,4597
O75084,4597
